t,x,y,phi_rad,vx_body,vy_body,omega_rad_s,throttle,steering_angle_rad
7201.370605,-0.982447,309.680359,1.818253,0.050068,-0.002423,-0.001005,0.000000,-0.090000
7201.479804,-0.983459,309.686646,1.817873,0.044081,-0.001643,-0.000585,0.050000,-0.090000
7201.570170,-0.984245,309.691528,1.817568,0.042434,-0.001289,-0.000544,0.050000,-0.090000
7201.681424,-0.985243,309.697754,1.817155,0.066179,-0.011574,-0.006151,0.100000,-0.090000
7201.775055,-0.986061,309.702850,1.816842,0.067104,-0.011857,-0.006531,0.100000,-0.090000
7201.870530,-0.986958,309.708282,1.816497,0.048915,-0.002032,-0.000921,0.150000,-0.090000
7201.979182,-0.987985,309.714600,1.816089,0.047173,-0.001709,-0.000937,0.200000,-0.090000
7202.071563,-0.988970,309.720184,1.815692,0.043074,-0.006385,0.009172,0.200000,-0.090000
7202.167551,-0.989965,309.725708,1.815216,0.072444,-0.006489,-0.016701,0.250000,-0.090000
7202.277619,-0.990846,309.731262,1.814866,0.063426,-0.005538,-0.016393,0.250000,-0.090000
7202.370465,-0.991458,309.735382,1.814634,0.059757,-0.005263,-0.016291,0.250000,-0.090000
7202.479614,-0.992152,309.740295,1.814388,0.055097,-0.006251,-0.009305,0.250000,-0.090000
7202.573426,-0.992978,309.745667,1.814082,0.059802,-0.007106,-0.008815,0.250000,-0.090000
7202.680889,-0.993972,309.752197,1.813715,0.063175,-0.007535,-0.008331,0.250000,-0.090000
7202.770774,-0.994841,309.757904,1.813388,0.064637,-0.007567,-0.008650,0.250000,-0.090000
7202.867733,-0.996310,309.767670,1.813047,0.205143,-0.020194,0.010518,0.250000,-0.090000
7202.975266,-1.000672,309.795990,1.811405,0.345197,-0.041032,-0.022067,0.250000,-0.090000
7203.065882,-1.005713,309.828674,1.809514,0.361299,-0.039171,-0.015491,0.250000,-0.090000
7203.173687,-1.011971,309.869080,1.806805,0.430659,-0.051042,-0.029592,0.250000,-0.090000
7203.264299,-1.017835,309.906860,1.804379,0.433687,-0.045385,-0.025313,0.250000,-0.090000
7203.375301,-1.025374,309.958038,1.801291,0.488214,-0.059519,-0.032658,0.250000,-0.090000
7203.469494,-1.032058,310.004608,1.798396,0.489497,-0.060240,-0.036939,0.300000,-0.090000
7203.578741,-1.039883,310.059082,1.794836,0.511667,-0.056668,-0.043329,0.300000,-0.090000
7203.671955,-1.046793,310.109222,1.791891,0.567507,-0.062677,-0.019479,0.300000,-0.090000
7203.763405,-1.054096,310.163300,1.788596,0.623021,-0.071889,-0.027780,0.350000,-0.090000
7203.869021,-1.062935,310.229675,1.784514,0.637045,-0.071351,-0.037535,0.350000,-0.090000
7203.979653,-1.072246,310.303162,1.780225,0.707499,-0.080892,-0.038219,0.350000,-0.090000
7204.071590,-1.080448,310.368500,1.776193,0.748769,-0.087792,-0.047101,0.350000,-0.090000
7204.179481,-1.090397,310.451080,1.771036,0.801513,-0.093884,-0.049313,0.350000,-0.090000
7204.270483,-1.098885,310.524567,1.766584,0.836878,-0.096368,-0.052490,0.350000,-0.090000
7204.381472,-1.109540,310.620667,1.760697,0.909695,-0.105437,-0.055660,0.350000,-0.090000
7204.472916,-1.118391,310.705048,1.755600,0.952586,-0.107333,-0.052993,0.350000,-0.090000
7204.565481,-1.127358,310.794830,1.750301,0.997067,-0.114441,-0.063194,0.350000,-0.090000
7204.674996,-1.137773,310.905945,1.743661,1.037892,-0.119422,-0.062927,0.350000,-0.090000
7204.767355,-1.146302,311.003052,1.737884,1.063683,-0.116510,-0.060109,0.350000,-0.090000
7204.871350,-1.155469,311.116028,1.731313,1.093737,-0.119668,-0.061106,0.350000,-0.090000
7204.979228,-1.164408,311.236542,1.724321,1.124799,-0.122602,-0.064215,0.350000,-0.090000
7205.071138,-1.171606,311.341980,1.718093,1.151197,-0.125559,-0.065062,0.350000,-0.090000
7205.181433,-1.179699,311.472656,1.710415,1.206286,-0.130594,-0.070461,0.350000,-0.090000
7205.272367,-1.185722,311.583923,1.703959,1.224884,-0.132319,-0.075434,0.400000,-0.090000
7205.364123,-1.191376,311.698669,1.697141,1.256758,-0.135915,-0.073891,0.400000,-0.090000
7205.472894,-1.197237,311.840302,1.688736,1.314272,-0.147376,-0.079540,0.400000,-0.090000
7205.579871,-1.201936,311.981720,1.680350,1.348640,-0.150591,-0.081398,0.400000,-0.090000
7205.670481,-1.205074,312.104889,1.673060,1.381073,-0.154039,-0.083342,0.400000,-0.090000
7205.761895,-1.207418,312.232819,1.665483,1.416989,-0.157890,-0.085597,0.400000,-0.090000
7205.868505,-1.209002,312.387573,1.656307,1.477788,-0.164015,-0.090068,0.400000,-0.090000
7205.976080,-1.209154,312.549164,1.646718,1.529950,-0.169092,-0.092250,0.450000,-0.090000
7206.068912,-1.208002,312.695435,1.638044,1.593646,-0.170653,-0.093635,0.450000,-0.090000
7206.176357,-1.204994,312.871704,1.627532,1.658730,-0.177465,-0.097651,0.450000,-0.090000
7206.266771,-1.200874,313.025452,1.618377,1.715563,-0.183389,-0.100562,0.450000,-0.090000
7206.373988,-1.193842,313.214691,1.607192,1.789343,-0.191393,-0.104607,0.450000,-0.090000
7206.465188,-1.185733,313.384003,1.597202,1.882389,-0.205732,-0.112422,0.450000,-0.090000
7206.574928,-1.173445,313.593170,1.584863,1.932941,-0.210876,-0.115407,0.450000,-0.090000
7206.666988,-1.160852,313.772797,1.574261,1.978570,-0.215321,-0.117972,0.450000,-0.090000
7206.757312,-1.146258,313.953613,1.563593,2.032864,-0.220797,-0.120977,0.450000,-0.090000
7206.875431,-1.123296,314.199493,1.549077,2.124381,-0.230359,-0.126293,0.450000,-0.090000
7206.964703,-1.103068,314.390015,1.537820,2.167108,-0.234541,-0.128712,0.450000,-0.090000
7207.071879,-1.075294,314.623932,1.523988,2.221153,-0.239933,-0.131882,0.450000,-0.090000
7207.179081,-1.043533,314.863190,1.509830,2.279403,-0.245571,-0.135048,0.450000,-0.090000
7207.270134,-1.013216,315.070709,1.497532,2.324260,-0.249921,-0.137645,0.450000,-0.090000
7207.377215,-0.973301,315.320435,1.482713,2.386629,-0.256069,-0.141226,0.450000,-0.090000
7207.470548,-0.934356,315.544067,1.469432,2.443943,-0.257567,-0.142408,0.450000,-0.090000
7207.580518,-0.883670,315.812225,1.453461,2.490708,-0.261839,-0.145079,0.450000,-0.090000
7207.672668,-0.836632,316.042389,1.439733,2.571357,-0.274070,-0.151545,0.450000,-0.090000
7207.763536,-0.786285,316.272858,1.425952,2.613546,-0.277797,-0.153825,0.450000,-0.090000
7207.868884,-0.722511,316.545258,1.409629,2.681230,-0.284506,-0.157729,0.450000,-0.090000
7207.977832,-0.650295,316.832214,1.392378,2.738812,-0.289830,-0.161078,0.450000,-0.090000
7208.068886,-0.584413,317.077332,1.377613,2.806665,-0.292806,-0.163052,0.450000,-0.090000
7208.177621,-0.499358,317.374786,1.359614,2.861075,-0.297349,-0.166062,0.450000,-0.090000
7208.270852,-0.420881,317.632996,1.343930,2.909130,-0.301868,-0.168688,0.450000,-0.090000
7208.379669,-0.322026,317.939240,1.325248,2.981054,-0.308858,-0.172659,0.450000,-0.090000
7208.472703,-0.230450,318.206879,1.308864,3.059219,-0.320076,-0.178431,0.450000,-0.090000
7208.566131,-0.132637,318.478271,1.292151,3.106250,-0.322794,-0.180922,0.450000,-0.090000
7208.677098,-0.008260,318.804688,1.271937,3.177759,-0.329183,-0.184737,0.450000,-0.090000
7208.770976,0.105039,319.086060,1.254440,3.247886,-0.333628,-0.187508,0.450000,-0.090000
7208.881835,0.248548,319.423492,1.233305,3.332709,-0.343727,-0.193004,0.450000,-0.090000
7208.971404,0.371866,319.699005,1.215924,3.389540,-0.348783,-0.195988,0.450000,-0.090000
7209.079602,0.530151,320.035156,1.194545,3.462271,-0.354691,-0.199761,0.450000,-0.090000
7209.173249,0.675708,320.329041,1.175701,3.520445,-0.359782,-0.203326,0.450000,-0.090000
7209.264613,0.825611,320.618164,1.157019,3.585867,-0.365565,-0.206377,0.450000,-0.090000
7209.374103,1.016195,320.967896,1.134212,3.666572,-0.372766,-0.210624,0.450000,-0.090000
7209.465923,1.185333,321.263397,1.114737,3.730592,-0.377502,-0.213790,0.450000,-0.090000
7209.575925,1.399644,321.619965,1.090981,3.808093,-0.383809,-0.217915,0.450000,-0.090000
7209.671390,1.597497,321.930237,1.068906,3.861427,-0.465047,-0.266614,0.450000,-0.120000
7209.766859,1.810788,322.235962,1.041510,3.916721,-0.516699,-0.294228,0.450000,-0.120000
7209.870650,2.057276,322.566498,1.010599,3.987395,-0.528656,-0.300433,0.450000,-0.120000
7209.978391,2.328300,322.907043,0.977973,4.052652,-0.534744,-0.304940,0.450000,-0.120000
7210.073146,2.579305,323.203461,0.948886,4.107395,-0.539772,-0.308658,0.450000,-0.120000
7210.165925,2.836763,323.490387,0.920051,4.162957,-0.545630,-0.312637,0.450000,-0.120000
7210.274904,3.154028,323.822540,0.885736,4.227085,-0.552232,-0.316967,0.450000,-0.120000
7210.367998,3.437814,324.101349,0.856044,4.279936,-0.557316,-0.320603,0.450000,-0.120000
7210.479394,3.792800,324.428162,0.820076,4.342351,-0.563638,-0.324923,0.450000,-0.120000
7210.576198,4.114851,324.705414,0.788446,4.396003,-0.569258,-0.328404,0.450000,-0.120000
7210.680061,4.474250,324.994904,0.754126,4.451602,-0.574668,-0.332186,0.450000,-0.120000
7210.764311,4.776254,325.223206,0.726004,4.495613,-0.578987,-0.335167,0.450000,-0.120000
7210.874783,5.186328,325.512695,0.688747,4.552106,-0.584139,-0.339006,0.450000,-0.120000
7210.962487,5.522987,325.734070,0.658873,4.595967,-0.588249,-0.341962,0.450000,-0.120000
7211.067501,5.938783,325.988495,0.622769,4.647450,-0.593108,-0.345433,0.450000,-0.120000
7211.171069,6.362113,326.227142,0.586807,4.697062,-0.597450,-0.348816,0.450000,-0.120000
7211.274688,6.798495,326.452881,0.550479,4.745338,-0.600952,-0.352092,0.450000,-0.120000
7211.382207,7.264311,326.672577,0.512439,4.794045,-0.606869,-0.355272,0.450000,-0.120000
7211.470256,7.655334,326.840790,0.481031,4.833453,-0.610856,-0.357907,0.450000,-0.120000
7211.573645,8.125013,327.024139,0.443851,4.878567,-0.614065,-0.361054,0.450000,-0.120000
7211.662341,8.536611,327.168671,0.411706,4.916493,-0.617458,-0.363531,0.450000,-0.120000
7211.768083,9.037170,327.325012,0.373101,4.961070,-0.621953,-0.366472,0.450000,-0.120000
7211.874481,9.551014,327.463928,0.333943,5.004932,-0.625096,-0.369381,0.450000,-0.120000
7211.964016,9.990109,327.566040,0.300844,4.999268,-0.613568,-0.336896,0.450000,-0.120000
7212.077038,10.548176,327.674927,0.258465,5.002632,-0.610050,-0.367352,0.450000,-0.120000
7212.169712,11.009687,327.746582,0.223940,4.987347,-0.610790,-0.345185,0.450000,-0.120000
7212.260555,11.464152,327.801514,0.190525,5.022958,-0.612075,-0.370420,0.450000,-0.120000
7212.377037,12.049661,327.850372,0.147126,5.028734,-0.605844,-0.383990,0.450000,-0.120000
7212.473941,12.537105,327.879608,0.116074,5.025130,-0.471454,-0.335216,0.450000,-0.090000
7212.568888,13.015133,327.897797,0.088456,5.020714,-0.449137,-0.280448,0.450000,-0.090000
7212.663562,13.496342,327.908600,0.065451,5.062066,-0.328782,-0.206580,0.450000,-0.060000
7212.756364,13.964630,327.914612,0.047024,5.088103,-0.313744,-0.195334,0.450000,-0.060000
7212.867494,14.527986,327.911255,0.025514,5.058471,-0.304335,-0.191492,0.450000,-0.060000
7212.962971,15.015028,327.898468,0.006943,5.039491,-0.294001,-0.191176,0.450000,-0.060000
7213.059882,15.507788,327.881836,-0.008014,5.127004,-0.181370,-0.112987,0.450000,-0.030000
7213.162720,16.029264,327.863464,-0.018969,5.072312,-0.155127,-0.108163,0.450000,-0.030000
7213.263657,16.544802,327.840118,-0.029097,5.072713,-0.152135,-0.056609,0.450000,-0.030000
7213.363645,17.046688,327.812683,-0.039085,5.000344,-0.149371,-0.059139,0.450000,-0.030000
7213.465077,17.564177,327.778595,-0.049346,5.111084,-0.158953,-0.058663,0.450000,-0.030000
7213.566057,18.076803,327.738983,-0.057484,5.057880,-0.158711,-0.042898,0.450000,-0.030000
7213.667000,18.583815,327.701660,-0.063473,5.104770,-0.029143,-0.023336,0.450000,-0.000000
7213.768710,19.105490,327.667419,-0.063682,5.121077,-0.005323,-0.035962,0.450000,-0.000000
7213.877466,19.656406,327.631683,-0.062813,5.045140,-0.003022,0.043894,0.450000,-0.000000
7213.979524,20.171412,327.599213,-0.063160,5.182497,0.000194,0.003074,0.450000,-0.000000
7214.080975,20.697416,327.566071,-0.063367,5.154581,0.001366,0.041424,0.450000,-0.000000
7214.158158,21.091370,327.541351,-0.063880,5.088402,0.001949,-0.046819,0.450000,-0.000000
7214.259342,21.601810,327.508850,-0.063959,5.028364,0.001325,-0.046186,0.450000,-0.000000
7214.359331,22.104950,327.476746,-0.063956,5.159347,0.000626,-0.001792,0.450000,-0.000000
7214.481214,22.737280,327.436157,-0.063752,5.164029,-0.000636,0.042558,0.450000,-0.000000
7214.580135,23.243338,327.403809,-0.063679,5.105624,-0.000899,0.043226,0.450000,-0.000000
7214.678861,23.743835,327.371765,-0.063694,5.062695,-0.000569,0.043705,0.450000,-0.000000
7214.761187,24.157135,327.346710,-0.063390,4.995023,0.065325,-0.017470,0.450000,0.030000
7214.875694,24.744608,327.322479,-0.053665,5.133016,0.145508,0.140019,0.450000,0.030000
7214.978889,25.269949,327.307220,-0.043403,5.071615,0.148500,0.143542,0.450000,0.030000
7215.076698,25.764439,327.298004,-0.033603,5.045196,0.148940,0.142270,0.450000,0.030000
7215.177078,26.268925,327.293671,-0.023630,5.016408,0.148370,0.142022,0.450000,0.030000
7215.278589,26.786720,327.294983,-0.013895,5.262571,0.162084,0.116449,0.450000,0.030000
7215.379930,27.317089,327.301483,-0.003778,5.207721,0.155412,0.141866,0.500000,0.030000
7215.476823,27.820026,327.312225,0.006020,5.189233,0.153122,0.140456,0.500000,0.030000
7215.573951,28.323812,327.327850,0.015877,5.194935,0.152687,0.142321,0.500000,0.030000
7215.671927,28.833046,327.348694,0.025862,5.225691,0.153388,0.141763,0.500000,0.030000
7215.766317,29.328365,327.373871,0.035490,5.279745,0.154888,0.142227,0.500000,0.030000
7215.871327,29.884453,327.407898,0.045982,5.326378,0.156845,0.062388,0.500000,0.030000
7215.970745,30.414125,327.445709,0.056247,5.365920,0.157518,0.062269,0.500000,0.030000
7216.069048,30.941904,327.488739,0.066497,5.418973,0.158696,0.066686,0.500000,0.030000
7216.164823,31.462442,327.536560,0.076525,5.489632,0.160256,0.067052,0.500000,0.030000
7216.280795,32.102840,327.602448,0.089266,5.593462,0.160547,0.147934,0.500000,0.030000
7216.374411,32.626057,327.662323,0.099328,5.664078,0.162541,0.141673,0.500000,0.030000
7216.471312,33.172909,327.730591,0.109869,5.716294,0.162834,0.146174,0.500000,0.030000
7216.563915,33.700783,327.801819,0.120154,5.790979,0.164568,0.144444,0.500000,0.030000
7216.678804,34.363869,327.899353,0.132714,5.880743,0.168062,0.079905,0.500000,0.030000
7216.770919,34.901577,327.984680,0.143137,5.943247,0.168998,0.082170,0.500000,0.030000
7216.870079,35.483490,328.083344,0.154418,5.970520,0.168220,0.075470,0.500000,0.030000
7216.963298,36.034473,328.177917,0.161594,6.033319,0.041703,0.001984,0.500000,-0.000000
7217.077751,36.721107,328.291199,0.163470,6.115114,0.002179,0.040989,0.500000,-0.000000
7217.172416,37.293941,328.385681,0.163667,6.156976,-0.000863,0.034796,0.500000,-0.000000
7217.264995,37.858303,328.478821,0.163691,6.215377,-0.001027,0.031176,0.500000,-0.000000
7217.375867,38.542595,328.591858,0.163470,6.306072,0.000497,-0.027941,0.500000,-0.000000
7217.469399,39.125740,328.688171,0.163485,6.343613,0.000576,-0.029769,0.500000,-0.000000
7217.581604,39.831963,328.804718,0.163675,6.412211,-0.000626,0.028709,0.500000,-0.000000
7217.675781,40.429646,328.900970,0.161973,6.435765,-0.101632,-0.026433,0.500000,-0.030000
7217.767790,41.017185,328.984863,0.153301,6.476471,-0.166817,-0.080999,0.500000,-0.030000
7217.865743,41.648975,329.067261,0.141605,6.530967,-0.176653,-0.150320,0.500000,-0.030000
7217.977771,42.379448,329.145386,0.122853,6.579583,-0.323222,-0.189077,0.500000,-0.060000
7218.070366,42.988358,329.192383,0.101296,6.607059,-0.349095,-0.210902,0.500000,-0.060000
7218.164379,43.609985,329.226135,0.078233,6.632078,-0.352135,-0.213341,0.500000,-0.060000
7218.260474,44.247635,329.246002,0.054335,6.651254,-0.351651,-0.216786,0.500000,-0.060000
7218.375918,45.018860,329.249786,0.025157,6.702778,-0.352635,-0.283583,0.500000,-0.060000
7218.471081,45.657532,329.236084,0.001226,6.727731,-0.352483,-0.279658,0.500000,-0.060000
7218.563760,46.282738,329.207794,-0.022196,6.768153,-0.354477,-0.281686,0.500000,-0.060000
7218.681999,47.083355,329.150177,-0.051995,6.805705,-0.356296,-0.224671,0.500000,-0.060000
7218.755873,47.584141,329.102112,-0.071020,6.811962,-0.352532,-0.286701,0.500000,-0.060000
7218.863155,48.311981,329.021393,-0.093878,6.841704,-0.216235,-0.138449,0.500000,-0.030000
7218.962784,48.989822,328.941193,-0.107991,6.860171,-0.112324,-0.060507,0.500000,-0.000000
7219.082113,49.806641,328.848419,-0.112984,6.907515,-0.006129,-0.047542,0.500000,-0.000000
7219.179922,50.478897,328.772156,-0.113662,6.932633,0.001523,-0.036270,0.500000,-0.000000
7219.277576,51.152000,328.695374,-0.113737,6.960021,0.001287,-0.028286,0.500000,-0.000000
7219.377468,51.843254,328.616516,-0.113800,6.977659,0.001189,-0.032113,0.500000,-0.000000
7219.473802,52.512531,328.540192,-0.113808,7.011979,0.000933,-0.029809,0.500000,-0.000000
7219.575465,53.221176,328.469604,-0.106675,7.013171,0.160114,0.071420,0.500000,0.030000
7219.675608,53.921219,328.410767,-0.094650,7.031100,0.180676,0.100052,0.500000,0.030000
7219.771810,54.597458,328.362488,-0.082002,7.069542,0.183726,0.104226,0.500000,0.030000
7219.872982,55.311180,328.320770,-0.068449,7.084592,0.183007,0.103135,0.500000,0.030000
7219.971705,56.010185,328.289368,-0.055208,7.105425,0.183159,0.106766,0.500000,0.030000
7220.070002,56.709385,328.267273,-0.041950,7.128927,0.183328,0.102226,0.500000,0.030000
7220.174986,57.456848,328.250214,-0.030304,7.121763,0.064280,0.019086,0.500000,-0.000000
7220.275415,58.171875,328.230621,-0.027331,7.137629,0.006463,-0.018737,0.500000,-0.000000
7220.376815,58.894344,328.201447,-0.033360,7.145224,-0.158146,-0.131571,0.500000,-0.030000
7220.473990,59.588909,328.162689,-0.044937,7.177620,-0.181986,-0.155891,0.500000,-0.030000
7220.574811,60.311249,328.113220,-0.058277,7.187820,-0.182425,-0.165773,0.500000,-0.030000
7220.673352,61.017632,328.055573,-0.071628,7.210065,-0.182749,-0.163285,0.500000,-0.030000
7220.771125,61.720379,327.988861,-0.084999,7.233906,-0.182894,-0.165523,0.500000,-0.030000
7220.873749,62.458557,327.919250,-0.091546,7.236223,-0.019772,-0.057684,0.500000,-0.000000
7220.976320,63.197514,327.854187,-0.090661,7.232289,0.116900,0.033551,0.500000,0.030000
7221.075227,63.911869,327.803986,-0.080421,7.249349,0.178585,0.088795,0.500000,0.030000
7221.179338,64.666733,327.761017,-0.066635,7.281215,0.184902,0.162862,0.500000,0.030000
7221.276979,65.377930,327.730072,-0.053309,7.298569,0.184061,0.168567,0.500000,0.030000
7221.374783,66.092110,327.708466,-0.039818,7.311887,0.183352,0.169674,0.500000,0.030000
7221.474076,66.818115,327.696198,-0.026087,7.317101,0.182677,0.168957,0.500000,0.030000
7221.571273,67.529877,327.693939,-0.012688,7.335238,0.183857,0.167020,0.500000,0.030000
7221.666447,68.228882,327.701080,0.000383,7.362825,0.185753,0.163741,0.500000,0.030000
7221.762509,68.936989,327.717651,0.013772,7.377852,0.184882,0.169386,0.500000,0.030000
7221.870777,69.733749,327.747498,0.028661,7.377966,0.185669,0.112472,0.500000,0.030000
7221.966616,70.440849,327.784119,0.041972,7.395634,0.186687,0.109434,0.500000,0.030000
7222.082347,71.297523,327.841095,0.058307,7.428447,0.186444,0.168515,0.500000,0.030000
7222.173403,71.972755,327.895935,0.071007,7.454104,0.187965,0.162052,0.500000,0.030000
7222.265499,72.657066,327.960297,0.083890,7.470839,0.188159,0.161051,0.500000,0.030000
7222.377003,73.487404,328.050537,0.099391,7.505123,0.190889,0.117649,0.500000,0.030000
7222.469826,74.179749,328.126190,0.105830,7.512214,0.026952,0.009913,0.500000,-0.000000
7222.580686,75.009590,328.215240,0.107463,7.540437,0.000419,0.028244,0.500000,-0.000000
7222.669064,75.672951,328.286682,0.107727,7.558715,-0.001238,0.023392,0.500000,-0.000000
7222.758603,76.346169,328.359375,0.107786,7.568284,-0.000892,0.021143,0.500000,-0.000000
7222.879723,77.258034,328.457916,0.107856,7.578135,-0.000994,0.028037,0.500000,-0.000000
7222.969908,77.937500,328.531433,0.107813,7.583955,-0.000508,0.021007,0.500000,-0.000000
7223.078345,78.756607,328.619965,0.107702,7.612372,0.000456,-0.020032,0.500000,-0.000000
7223.168097,79.435776,328.693420,0.107744,7.619137,0.000452,-0.020782,0.500000,-0.000000
7223.276639,80.259094,328.782410,0.107843,7.640082,-0.000489,0.020645,0.500000,-0.000000
7223.367035,80.945236,328.856720,0.107793,7.640806,-0.000442,0.021082,0.500000,-0.000000
7223.474170,81.760612,328.945038,0.107616,7.663832,0.000771,-0.021774,0.500000,-0.000000
7223.562385,82.432625,329.017609,0.107674,7.670424,0.000531,-0.021858,0.500000,-0.000000
7223.674151,83.284836,329.109680,0.107828,7.669957,-0.000656,0.020860,0.500000,-0.000000
7223.763870,83.969215,329.175354,0.101884,7.666292,-0.161232,-0.087227,0.500000,-0.030000
7223.879095,84.848213,329.244690,0.086929,7.666101,-0.190838,-0.154539,0.500000,-0.030000
7223.964290,85.500053,329.286804,0.074998,7.665409,-0.191397,-0.127271,0.500000,-0.030000
7224.067330,86.291557,329.327301,0.060226,7.707736,-0.195394,-0.159070,0.500000,-0.030000
7224.172179,87.100548,329.356445,0.045316,7.726593,-0.196238,-0.125679,0.500000,-0.030000
7224.261972,87.793266,329.371979,0.032372,7.718252,-0.194160,-0.125190,0.500000,-0.030000
7224.371436,88.638580,329.378906,0.016451,7.720668,-0.192490,-0.166566,0.500000,-0.030000
7224.462765,89.343201,329.374512,0.003262,7.710266,-0.190778,-0.169201,0.500000,-0.030000
7224.577453,90.226967,329.355896,-0.013083,7.703314,-0.191595,-0.117031,0.500000,-0.030000
7224.671955,90.953407,329.332855,-0.024687,7.690245,-0.073971,-0.049964,0.500000,-0.000000
7224.765298,91.671326,329.312805,-0.027860,7.689298,-0.008635,0.012182,0.500000,-0.000000
7224.867949,92.458961,329.290894,-0.028822,7.682829,0.001230,-0.024575,0.500000,-0.000000
7224.980386,93.324005,329.266052,-0.028799,7.705690,-0.000378,0.026417,0.500000,-0.000000
7225.070591,94.018661,329.246033,-0.028885,7.712491,-0.000331,0.019835,0.500000,-0.000000
7225.161746,94.721695,329.225647,-0.028856,7.716739,-0.000720,0.023571,0.500000,-0.000000
7225.274053,95.588516,329.200592,-0.029087,7.727195,0.000866,-0.025047,0.500000,-0.000000
7225.366282,96.300201,329.179901,-0.029048,7.722051,0.000551,-0.021652,0.500000,-0.000000
7225.480392,97.180847,329.154327,-0.028914,7.726175,-0.000542,0.021765,0.500000,-0.000000
7225.571735,97.886368,329.136841,-0.026820,7.725577,0.114720,0.098871,0.500000,0.030000
7225.681602,98.735497,329.131622,-0.014567,7.738064,0.188368,0.113217,0.500000,0.030000
7225.771530,99.431412,329.137268,-0.002103,7.742048,0.193950,0.118722,0.500000,0.030000
7225.861867,100.130310,329.151672,0.010828,7.740912,0.193465,0.123762,0.500000,0.030000
7225.970653,100.972839,329.181122,0.026670,7.755377,0.193245,0.163551,0.500000,0.030000
7226.081808,101.834450,329.225006,0.042661,7.773655,0.193924,0.126662,0.550000,0.030000
7226.171099,102.528931,329.270508,0.055607,7.814106,0.194689,0.125537,0.550000,0.030000
7226.281398,103.392349,329.339569,0.071802,7.886785,0.195250,0.169346,0.550000,0.030000
7226.368762,104.081192,329.404694,0.084556,7.949710,0.196558,0.167058,0.550000,0.030000
7226.477410,104.944672,329.496124,0.098522,8.030347,0.081615,0.059688,0.550000,-0.000000
7226.565287,105.649536,329.568298,0.101763,8.092819,0.011080,0.001301,0.550000,-0.000000
7226.673663,106.526558,329.658081,0.102734,8.172080,-0.000851,0.020787,0.550000,-0.000000
7226.760245,107.233238,329.730774,0.102881,8.229321,-0.001063,0.018623,0.550000,-0.000000
7226.873926,108.167618,329.827087,0.102902,8.308034,-0.000482,0.011806,0.550000,-0.000000
7226.965899,108.929558,329.905731,0.102890,8.342070,-0.000348,0.017916,0.500000,-0.000000
7227.073466,109.824646,329.998108,0.102774,8.378554,0.000600,-0.017092,0.500000,-0.000000
7227.160882,110.553032,330.073181,0.102827,8.378309,0.000346,-0.015557,0.500000,-0.000000
7227.269015,111.453705,330.166046,0.102942,8.368948,-0.000532,0.016072,0.500000,-0.000000
7227.376234,112.345352,330.258087,0.102882,8.354173,0.000271,-0.014585,0.500000,-0.000000
7227.463559,113.069939,330.332916,0.102896,8.336515,0.000411,-0.015328,0.500000,-0.000000
7227.570278,113.953766,330.424133,0.102981,8.319516,-0.000376,0.014170,0.500000,-0.000000
7227.678952,114.851631,330.516937,0.102887,8.296048,0.000427,-0.015311,0.500000,-0.000000
7227.767629,115.582367,330.591705,0.102465,8.272136,-0.056630,-0.051937,0.500000,-0.030000
7227.880834,116.512680,330.670654,0.091275,8.237356,-0.188539,-0.113133,0.500000,-0.030000
7227.967366,117.223251,330.720032,0.078967,8.226077,-0.199106,-0.130098,0.500000,-0.030000
7228.078003,118.130768,330.770081,0.062305,8.203696,-0.197596,-0.169161,0.500000,-0.030000
7228.167852,118.866211,330.799652,0.048687,8.184097,-0.196225,-0.170084,0.500000,-0.030000
7228.277588,119.763306,330.821991,0.032153,8.170924,-0.197619,-0.133452,0.500000,-0.030000
7228.367097,120.493637,330.829315,0.018597,8.152583,-0.196708,-0.134770,0.500000,-0.030000
7228.477477,121.392548,330.824768,0.001789,8.136941,-0.195998,-0.166942,0.500000,-0.030000
7228.567078,122.120865,330.809967,-0.011765,8.121976,-0.195341,-0.169060,0.500000,-0.030000
7228.678228,123.022499,330.777771,-0.028378,8.108841,-0.196714,-0.128364,0.500000,-0.030000
7228.769829,123.763046,330.740143,-0.042195,8.086183,-0.194981,-0.130779,0.500000,-0.030000
7228.863537,124.517723,330.691284,-0.056343,8.063486,-0.194005,-0.128391,0.500000,-0.030000
7228.973491,125.401093,330.620453,-0.073038,8.062186,-0.195204,-0.166699,0.500000,-0.030000
7229.064718,126.132584,330.550507,-0.086608,8.050330,-0.194981,-0.169463,0.500000,-0.030000
7229.178695,127.044197,330.452087,-0.101300,8.038621,-0.076857,-0.046785,0.500000,-0.000000
7229.266995,127.749802,330.378082,-0.104611,8.034273,-0.009648,0.003378,0.500000,-0.000000
7229.379971,128.651413,330.283264,-0.105652,8.020708,0.001407,-0.024761,0.500000,-0.000000
7229.473709,129.398361,330.204254,-0.105887,7.999163,0.001850,-0.032623,0.500000,-0.000000
7229.570322,130.165070,330.133240,-0.098644,7.962001,0.169041,0.090004,0.500000,0.030000
7229.666491,130.927200,330.074493,-0.085914,7.941786,0.190998,0.115419,0.500000,0.030000
7229.758110,131.653488,330.028259,-0.072679,7.942932,0.194021,0.122369,0.500000,0.030000
7229.876030,132.587082,329.983002,-0.055023,7.930562,0.191992,0.168893,0.500000,0.030000
